030E0US1,546999,90
030E0US2,547089,94
030E0US3,547183,97
030E0US4,547280,97
030E0US5,547377,93
030E0US6,547470,97
030E0US7,547567,97
030E0US8,547664,87
030E0US9,547751,86
030E1US1,547837,111
030E1US2,547948,115
030E1US3,548063,118
030E1US4,548181,118
030E1US5,548299,114
030E1US6,548413,118
030E1US7,548531,118
030E1US8,548649,108
030E1US9,548757,107
030E2US1,548864,115
030E2US2,548979,119
030E2US3,549098,122
030E2US4,549220,122
030E2US5,549342,118
030E2US6,549460,122
030E2US7,549582,122
030E2US8,549704,112
030E2US9,549816,111
030G0US1,549927,110
030G0US2,550037,114
030G0US3,550151,117
030G0US4,550268,117
030G0US5,550385,113
030G0US6,550498,117
030G0US7,550615,117
030G0US8,550732,107
030G0US9,550839,106
030H0US1,550945,94
030H0US2,551039,98
030H0US3,551137,101
030H0US4,551238,101
030H0US5,551339,97
030H0US6,551436,101
030H0US7,551537,101
030H0US8,551638,91
030H0US9,551729,90
04000US01,2195,42
04000US02,0,41
04000US04,16415,42
04000US05,10693,43
04000US06,28550,45
04000US08,104640,43
04000US09,115509,46
04000US10,124526,43
04000US11,123119,55
04000US12,126508,42
04000US13,157466,42
04000US15,175747,41
04000US16,183968,40
04000US17,187799,43
04000US18,212712,42
04000US19,178031,39
04000US20,226290,41
04000US21,232525,43
04000US22,239920,44
04000US23,273441,40
04000US24,263035,43
04000US25,249538,48
04000US26,276298,43
04000US27,292930,44
04000US28,315373,46
04000US29,304417,43
04000US30,320619,42
04000US31,344805,43
04000US32,372955,41
04000US33,348179,48
04000US34,351756,45
04000US35,368151,45
04000US36,377299,43
04000US37,323601,49
04000US38,342167,47
04000US39,404771,39
04000US40,422043,43
04000US41,428774,41
04000US42,436696,47
04000US44,462915,47
04000US45,466121,49
04000US46,475564,47
04000US47,478050,44
04000US48,489381,40
04000US49,640122,39
04000US50,660752,42
04000US51,646286,43
04000US53,662184,45
04000US54,686186,48
04000US55,676750,44
04000US56,689931,42
04000US72,455397,46
04001US01,2237,51
04001US02,41,50
04001US04,16457,51
04001US05,10736,52
04001US06,28595,54
04001US08,104683,52
04001US09,115555,55
04001US10,124569,52
04001US11,123174,64
04001US12,126550,51
04001US13,157508,51
04001US15,175788,50
04001US16,184008,49
04001US17,187842,52
04001US18,212754,51
04001US19,178070,48
04001US20,226331,50
04001US21,232568,52
04001US22,239964,53
04001US23,273481,49
04001US24,263078,52
04001US25,249586,57
04001US26,276341,52
04001US27,292974,53
04001US28,315419,55
04001US29,304460,52
04001US30,320661,51
04001US31,344848,52
04001US32,372996,50
04001US33,348227,57
04001US34,351801,54
04001US35,368196,54
04001US36,377342,52
04001US37,323650,58
04001US38,342214,56
04001US39,404810,48
04001US40,422086,52
04001US41,428815,50
04001US42,436743,56
04001US44,462962,56
04001US45,466170,58
04001US46,475611,56
04001US47,478094,53
04001US48,489421,49
04001US49,640161,48
04001US50,660794,51
04001US51,646329,52
04001US53,662229,54
04001US54,686234,57
04001US55,676794,53
04001US56,689973,51
04001US72,455443,55
04043US01,2288,51
04043US02,91,50
04043US04,16508,51
04043US05,10788,52
04043US06,28649,54
04043US08,104735,52
04043US09,115610,55
04043US10,124621,52
04043US12,126601,51
04043US13,157559,51
04043US15,175838,50
04043US16,184057,49
04043US17,187894,52
04043US18,212805,51
04043US19,178118,48
04043US20,226381,50
04043US21,232620,52
04043US22,240017,53
04043US23,273530,49
04043US24,263130,52
04043US25,249643,57
04043US26,276393,52
04043US27,293027,53
04043US28,315474,55
04043US29,304512,52
04043US30,320712,51
04043US31,344900,52
04043US32,373046,50
04043US33,348284,57
04043US34,351855,54
04043US35,368250,54
04043US36,377394,52
04043US37,323708,58
04043US38,342270,56
04043US39,404858,48
04043US40,422138,52
04043US41,428865,50
04043US42,436799,56
04043US44,463018,56
04043US45,466228,58
04043US46,475667,56
04043US47,478147,53
04043US48,489470,49
04043US49,640209,48
04043US50,660845,51
04043US51,646381,52
04043US53,662283,54
04043US54,686291,57
04043US55,676847,53
04043US56,690024,51
04043US72,455498,55
040A0US01,2339,94
040A0US02,141,93
040A0US04,16559,94
040A0US05,10840,95
040A0US06,28703,97
040A0US08,104787,95
040A0US09,115665,98
040A0US10,124673,95
040A0US11,123238,107
040A0US12,126652,94
040A0US13,157610,94
040A0US15,175888,93
040A0US16,184106,92
040A0US17,187946,95
040A0US18,212856,94
040A0US19,178166,91
040A0US20,226431,93
040A0US21,232672,95
040A0US22,240070,96
040A0US23,273579,92
040A0US24,263182,95
040A0US25,249700,100
040A0US26,276445,95
040A0US27,293080,96
040A0US28,315529,98
040A0US29,304564,95
040A0US30,320763,94
040A0US31,344952,95
040A0US32,373096,93
040A0US33,348341,100
040A0US34,351909,97
040A0US35,368304,97
040A0US36,377446,95
040A0US37,323766,101
040A0US38,342326,99
040A0US39,404906,91
040A0US40,422190,95
040A0US41,428915,93
040A0US42,436855,99
040A0US44,463074,99
040A0US45,466286,101
040A0US46,475723,99
040A0US47,478200,96
040A0US48,489519,92
040A0US49,640257,91
040A0US50,660896,94
040A0US51,646433,95
040A0US53,662337,97
040A0US54,686348,100
040A0US55,676900,96
040A0US56,690075,94
040A0US72,455553,98
040C0US01,2433,78
040C0US02,234,77
040C0US04,16653,78
040C0US05,10935,79
040C0US06,28800,81
040C0US08,104882,79
040C0US09,115763,82
040C0US10,124768,79
040C0US11,123345,91
040C0US12,126746,78
040C0US13,157704,78
040C0US15,175981,77
040C0US16,184198,76
040C0US17,188041,79
040C0US18,212950,78
040C0US19,178257,75
040C0US20,226524,77
040C0US21,232767,79
040C0US22,240166,80
040C0US23,273671,76
040C0US24,263277,79
040C0US25,249800,84
040C0US26,276540,79
040C0US27,293176,80
040C0US28,315627,82
040C0US29,304659,79
040C0US30,320857,78
040C0US31,345047,79
040C0US32,373189,77
040C0US33,348441,84
040C0US34,352006,81
040C0US35,368401,81
040C0US36,377541,79
040C0US37,323867,85
040C0US38,342425,83
040C0US39,404997,75
040C0US40,422285,79
040C0US41,429008,77
040C0US42,436954,83
040C0US44,463173,83
040C0US45,466387,85
040C0US46,475822,83
040C0US47,478296,80
040C0US48,489611,76
040C0US49,640348,75
040C0US50,660990,78
040C0US51,646528,79
040C0US53,662434,81
040C0US54,686448,84
040C0US55,676996,80
040C0US56,690169,78
040C0US72,455651,82
040C1US01,2511,99
040C1US02,311,98
040C1US04,16731,99
040C1US05,11014,100
040C1US06,28881,102
040C1US08,104961,100
040C1US09,115845,103
040C1US10,124847,100
040C1US11,123436,112
040C1US12,126824,99
040C1US13,157782,99
040C1US15,176058,98
040C1US16,184274,97
040C1US17,188120,100
040C1US18,213028,99
040C1US19,178332,96
040C1US20,226601,98
040C1US21,232846,100
040C1US22,240246,101
040C1US23,273747,97
040C1US24,263356,100
040C1US25,249884,105
040C1US26,276619,100
040C1US27,293256,101
040C1US28,315709,103
040C1US29,304738,100
040C1US30,320935,99
040C1US31,345126,100
040C1US32,373266,98
040C1US33,348525,105
040C1US34,352087,102
040C1US35,368482,102
040C1US36,377620,100
040C1US37,323952,106
040C1US38,342508,104
040C1US39,405072,96
040C1US40,422364,100
040C1US41,429085,98
040C1US42,437037,104
040C1US44,463256,104
040C1US45,466472,106
040C1US46,475905,104
040C1US47,478376,101
040C1US48,489687,97
040C1US49,640423,96
040C1US51,646607,100
040C1US53,662515,102
040C1US54,686532,105
040C1US55,677076,101
040C1US56,690247,99
040C1US72,455733,103
040C2US01,2610,103
040C2US02,409,102
040C2US04,16830,103
040C2US05,11114,104
040C2US06,28983,106
040C2US08,105061,104
040C2US09,115948,107
040C2US10,124947,104
040C2US12,126923,103
040C2US13,157881,103
040C2US15,176156,102
040C2US16,184371,101
040C2US17,188220,104
040C2US18,213127,103
040C2US19,178428,100
040C2US20,226699,102
040C2US21,232946,104
040C2US22,240347,105
040C2US23,273844,101
040C2US24,263456,104
040C2US25,249989,109
040C2US26,276719,104
040C2US27,293357,105
040C2US28,315812,107
040C2US29,304838,104
040C2US30,321034,103
040C2US31,345226,104
040C2US32,373364,102
040C2US33,348630,109
040C2US34,352189,106
040C2US35,368584,106
040C2US36,377720,104
040C2US37,324058,110
040C2US38,342612,108
040C2US39,405168,100
040C2US40,422464,104
040C2US41,429183,102
040C2US42,437141,108
040C2US44,463360,108
040C2US45,466578,110
040C2US46,476009,108
040C2US47,478477,105
040C2US48,489784,101
040C2US49,640519,100
040C2US50,661068,103
040C2US51,646707,104
040C2US53,662617,106
040C2US54,686637,109
040C2US55,677177,105
040C2US72,455836,107
040E0US01,2713,78
040E0US04,16933,78
040E0US05,11218,79
040E0US06,29089,81
040E0US08,105165,79
040E0US09,116055,82
040E0US12,127026,78
040E0US13,157984,78
040E0US15,176258,77
040E0US16,184472,76
040E0US17,188324,79
040E0US18,213230,78
040E0US19,178528,75
040E0US20,226801,77
040E0US21,233050,79
040E0US22,240452,80
040E0US23,273945,76
040E0US24,263560,79
040E0US25,250098,84
040E0US26,276823,79
040E0US27,293462,80
040E0US28,315919,82
040E0US29,304942,79
040E0US30,321137,78
040E0US31,345330,79
040E0US32,373466,77
040E0US33,348739,84
040E0US35,368690,81
040E0US36,377824,79
040E0US37,324168,85
040E0US38,342720,83
040E0US39,405268,75
040E0US40,422568,79
040E0US41,429285,77
040E0US42,437249,83
040E0US45,466688,85
040E0US46,476117,83
040E0US47,478582,80
040E0US48,489885,76
040E0US49,640619,75
040E0US50,661171,78
040E0US51,646811,79
040E0US53,662723,81
040E0US54,686746,84
040E0US55,677282,80
040E0US56,690346,78
040E0US72,455943,82
040E1US01,2791,99
040E1US05,11297,100
040E1US06,29170,102
040E1US08,105244,100
040E1US12,127104,99
040E1US13,158062,99
040E1US16,184548,97
040E1US17,188403,100
040E1US18,213308,99
040E1US19,178603,96
040E1US20,226878,98
040E1US21,233129,100
040E1US22,240532,101
040E1US26,276902,100
040E1US27,293542,101
040E1US28,316001,103
040E1US29,305021,100
040E1US30,321215,99
040E1US31,345409,100
040E1US32,373543,98
040E1US33,348823,105
040E1US35,368771,102
040E1US36,377903,100
040E1US37,324253,106
040E1US38,342803,104
040E1US39,405343,96
040E1US40,422647,100
040E1US41,429362,98
040E1US42,437332,104
040E1US45,466773,106
040E1US46,476200,104
040E1US47,478662,101
040E1US48,489961,97
040E1US49,640694,96
040E1US53,662804,102
040E1US55,677362,101
040E1US56,690424,99
040E2US01,2890,103
040E2US04,17011,103
040E2US05,11397,104
040E2US06,29272,106
040E2US08,105344,104
040E2US09,116137,107
040E2US12,127203,103
040E2US13,158161,103
040E2US15,176335,102
040E2US16,184645,101
040E2US17,188503,104
040E2US18,213407,103
040E2US19,178699,100
040E2US20,226976,102
040E2US21,233229,104
040E2US22,240633,105
040E2US23,274021,101
040E2US25,250182,109
040E2US26,277002,104
040E2US27,293643,105
040E2US28,316104,107
040E2US29,305121,104
040E2US30,321314,103
040E2US31,345509,104
040E2US32,373641,102
040E2US33,348928,109
040E2US35,368873,106
040E2US36,378003,104
040E2US37,324359,110
040E2US38,342907,108
040E2US39,405439,100
040E2US40,422747,104
040E2US41,429460,102
040E2US42,437436,108
040E2US45,466879,110
040E2US46,476304,108
040E2US47,478763,105
040E2US48,490058,101
040E2US49,640790,100
040E2US50,661249,103
040E2US51,646890,104
040E2US53,662906,106
040E2US54,686830,109
040E2US55,677463,105
040E2US56,690523,103
040E2US72,456025,107
040G0US01,2993,98
040G0US02,511,97
040G0US04,17114,98
040G0US05,11501,99
040G0US06,29378,101
040G0US08,105448,99
040G0US12,127306,98
040G0US13,158264,98
040G0US16,184746,96
040G0US17,188607,99
040G0US18,213510,98
040G0US19,178799,95
040G0US20,227078,97
040G0US21,233333,99
040G0US22,240738,100
040G0US23,274122,96
040G0US24,263639,99
040G0US26,277106,99
040G0US27,293748,100
040G0US28,316211,102
040G0US29,305225,99
040G0US30,321417,98
040G0US31,345613,99
040G0US35,368979,101
040G0US36,378107,99
040G0US37,324469,105
040G0US38,343015,103
040G0US39,405539,95
040G0US40,422851,99
040G0US41,429562,97
040G0US42,437544,103
040G0US45,466989,105
040G0US46,476412,103
040G0US47,478868,100
040G0US48,490159,96
040G0US49,640890,95
040G0US50,661352,98
040G0US51,646994,99
040G0US53,663012,101
040G0US54,686939,104
040G0US55,677568,100
040G0US56,690626,98
040H0US01,3091,82
040H0US02,608,81
040H0US04,17212,82
040H0US05,11600,83
040H0US06,29479,85
040H0US08,105547,83
040H0US09,116244,86
040H0US12,127404,82
040H0US13,158362,82
040H0US15,176437,81
040H0US16,184842,80
040H0US17,188706,83
040H0US18,213608,82
040H0US19,178894,79
040H0US20,227175,81
040H0US21,233432,83
040H0US22,240838,84
040H0US23,274218,80
040H0US24,263738,83
040H0US25,250291,88
040H0US26,277205,83
040H0US27,293848,84
040H0US28,316313,86
040H0US29,305324,83
040H0US30,321515,82
040H0US31,345712,83
040H0US32,373743,81
040H0US33,349037,88
040H0US35,369080,85
040H0US36,378206,83
040H0US37,324574,89
040H0US38,343118,87
040H0US39,405634,79
040H0US40,422950,83
040H0US41,429659,81
040H0US42,437647,87
040H0US45,467094,89
040H0US46,476515,87
040H0US47,478968,84
040H0US48,490255,80
040H0US49,640985,79
040H0US50,661450,82
040H0US51,647093,83
040H0US53,663113,85
040H0US54,687043,88
040H0US55,677668,84
040H0US56,690724,82
040H0US72,456132,86
05000US01003,3173,63
05000US01015,3236,63
05000US01043,3299,63
05000US01049,3362,62
05000US01051,3424,62
05000US01055,3486,62
05000US01069,3548,63
05000US01073,3611,65
05000US01077,3676,66
05000US01081,3742,59
05000US01083,3801,65
05000US01089,3866,63
05000US01095,3929,64
05000US01097,3993,62
05000US01101,4055,66
05000US01103,4121,62
05000US01115,4183,65
05000US01117,4248,62
05000US01121,4310,65
05000US01125,4375,66
05000US01127,4441,62
05000US02020,689,70
05000US02090,759,76
05000US02170,835,73
05000US04001,17294,62
05000US04003,17356,63
05000US04005,17419,64
05000US04013,17483,64
05000US04015,17547,62
05000US04017,17609,62
05000US04019,17671,60
05000US04021,17731,61
05000US04025,17792,63
05000US04027,17855,60
05000US05007,11683,63
05000US05031,11746,66
05000US05045,11812,65
05000US05051,11877,64
05000US05069,11941,66
05000US05085,12007,63
05000US05119,12070,64
05000US05125,12134,63
05000US05131,12197,66
05000US05143,12263,67
05000US05145,12330,62
05000US06001,29564,66
05000US06007,29630,64
05000US06013,29694,71
05000US06017,29765,68
05000US06019,29833,65
05000US06023,29898,67
05000US06025,29965,67
05000US06029,30032,63
05000US06031,30095,64
05000US06033,30159,63
05000US06037,30222,70
05000US06039,30292,65
05000US06041,30357,64
05000US06045,30421,68
05000US06047,30489,65
05000US06053,30554,67
05000US06055,30621,63
05000US06057,30684,65
05000US06059,30749,65
05000US06061,30814,65
05000US06065,30879,68
05000US06067,30947,69
05000US06071,31016,73
05000US06073,31089,68
05000US06075,31157,72
05000US06077,31229,70
05000US06079,31299,74
05000US06081,31373,68
05000US06083,31441,72
05000US06085,31513,70
05000US06087,31583,69
05000US06089,31652,65
05000US06095,31717,65
05000US06097,31782,65
05000US06099,31847,69
05000US06101,31916,65
05000US06107,31981,65
05000US06111,32046,66
05000US06113,32112,63
05000US06115,32175,63
05000US08001,105630,62
05000US08005,105692,65
05000US08013,105757,64
05000US08014,105821,67
05000US08031,105888,63
05000US08035,105951,64
05000US08041,106015,64
05000US08059,106079,66
05000US08069,106145,64
05000US08077,106209,61
05000US08101,106270,63
05000US08123,106333,61
05000US09001,116330,69
05000US09003,116399,68
05000US09005,116467,70
05000US09007,116537,69
05000US09009,116606,69
05000US09011,116675,70
05000US09013,116745,67
05000US09015,116812,67
05000US10001,125051,61
05000US10003,125112,67
05000US10005,125179,63
05000US11001,123548,82
05000US12001,127486,63
05000US12005,127549,59
05000US12009,127608,63
05000US12011,127671,63
05000US12015,127734,65
05000US12017,127799,62
05000US12019,127861,60
05000US12021,127921,63
05000US12023,127984,64
05000US12031,128048,61
05000US12033,128109,64
05000US12035,128173,63
05000US12053,128236,64
05000US12055,128300,65
05000US12057,128365,68
05000US12061,128433,68
05000US12069,128501,60
05000US12071,128561,59
05000US12073,128620,60
05000US12081,128680,63
05000US12083,128743,62
05000US12085,128805,62
05000US12086,128867,66
05000US12087,128933,62
05000US12089,128995,62
05000US12091,129057,64
05000US12095,129121,62
05000US12097,129183,63
05000US12099,129246,66
05000US12101,129312,61
05000US12103,129373,64
05000US12105,129437,60
05000US12107,129497,62
05000US12109,129559,65
05000US12111,129624,65
05000US12113,129689,66
05000US12115,129755,64
05000US12117,129819,64
05000US12119,129883,62
05000US12127,129945,63
05000US13013,158444,62
05000US13015,158506,62
05000US13021,158568,60
05000US13031,158628,63
05000US13045,158691,63
05000US13047,158754,63
05000US13051,158817,63
05000US13057,158880,64
05000US13059,158944,62
05000US13063,159006,63
05000US13067,159069,60
05000US13073,159129,64
05000US13077,159193,62
05000US13089,159255,62
05000US13095,159317,65
05000US13097,159382,63
05000US13113,159445,63
05000US13115,159508,61
05000US13117,159569,63
05000US13121,159632,62
05000US13127,159694,61
05000US13135,159755,64
05000US13139,159819,60
05000US13151,159879,61
05000US13153,159940,63
05000US13179,160003,63
05000US13185,160066,63
05000US13215,160129,64
05000US13217,160193,62
05000US13223,160255,64
05000US13245,160319,64
05000US13247,160383,64
05000US13285,160447,61
05000US13295,160508,62
05000US13297,160570,62
05000US13313,160632,65
05000US15001,176518,61
05000US15003,176579,63
05000US15007,176642,60
05000US15009,176702,59
05000US16001,184922,57
05000US16005,184979,61
05000US16019,185040,64
05000US16027,185104,60
05000US16055,185164,62
05000US16083,185226,64
05000US17001,188789,62
05000US17019,188851,66
05000US17031,188917,61
05000US17037,188978,63
05000US17043,189041,63
05000US17089,189104,61
05000US17091,189165,65
05000US17093,189230,64
05000US17097,189294,61
05000US17099,189355,64
05000US17111,189419,64
05000US17113,189483,63
05000US17115,189546,62
05000US17119,189608,64
05000US17143,189672,63
05000US17161,189735,68
05000US17163,189803,66
05000US17167,189869,65
05000US17179,189934,65
05000US17183,189999,66
05000US17197,190065,61
05000US17199,190126,67
05000US17201,190193,66
05000US18003,213690,61
05000US18005,213751,67
05000US18019,213818,61
05000US18035,213879,64
05000US18039,213943,63
05000US18043,214006,61
05000US18053,214067,61
05000US18057,214128,64
05000US18059,214192,63
05000US18063,214255,65
05000US18067,214320,62
05000US18081,214382,63
05000US18085,214445,65
05000US18089,214510,60
05000US18091,214570,63
05000US18095,214633,63
05000US18097,214696,62
05000US18105,214758,62
05000US18109,214820,62
05000US18127,214882,62
05000US18141,214944,66
05000US18157,215010,66
05000US18163,215076,67
05000US18167,215143,60
05000US18177,215203,61
05000US19013,178973,63
05000US19049,179036,59
05000US19061,179095,60
05000US19103,179155,60
05000US19113,179215,57
05000US19153,179272,57
05000US19155,179329,66
05000US19163,179395,58
05000US19169,179453,58
05000US19193,179511,61
05000US20015,227256,61
05000US20045,227317,62
05000US20091,227379,62
05000US20103,227441,66
05000US20161,227507,60
05000US20173,227567,63
05000US20177,227630,62
05000US20209,227692,64
05000US21015,233515,62
05000US21029,233577,64
05000US21037,233641,65
05000US21047,233706,66
05000US21059,233772,64
05000US21067,233836,64
05000US21093,233900,63
05000US21111,233963,66
05000US21117,234029,63
05000US21145,234092,66
05000US21151,234158,64
05000US21195,234222,61
05000US21227,234283,63
05000US22005,240922,67
05000US22015,240989,65
05000US22017,241054,63
05000US22019,241117,67
05000US22033,241184,74
05000US22045,241258,64
05000US22051,241322,67
05000US22055,241389,67
05000US22057,241456,67
05000US22063,241523,68
05000US22071,241591,65
05000US22073,241656,66
05000US22079,241722,65
05000US22097,241787,68
05000US22103,241855,69
05000US22105,241924,68
05000US22109,241992,68
05000US23001,274298,66
05000US23003,274364,63
05000US23005,274427,64
05000US23011,274491,62
05000US23019,274553,63
05000US23031,274616,58
05000US24001,263821,65
05000US24003,263886,69
05000US24005,263955,66
05000US24009,264021,64
05000US24013,264085,64
05000US24015,264149,62
05000US24017,264211,64
05000US24021,264275,66
05000US24025,264341,64
05000US24027,264405,63
05000US24031,264468,67
05000US24033,264535,72
05000US24037,264607,67
05000US24043,264674,67
05000US24045,264741,65
05000US24510,264806,64
05000US25001,250379,72
05000US25003,250451,71
05000US25005,250522,69
05000US25009,250591,67
05000US25011,250658,70
05000US25013,250728,69
05000US25015,250797,71
05000US25017,250868,71
05000US25021,250939,69
05000US25023,251008,70
05000US25025,251078,69
05000US25027,251147,71
05000US26005,277288,64
05000US26017,277352,60
05000US26021,277412,64
05000US26025,277476,64
05000US26037,277540,64
05000US26045,277604,62
05000US26049,277666,64
05000US26055,277730,71
05000US26065,277801,63
05000US26073,277864,65
05000US26075,277929,64
05000US26077,277993,66
05000US26081,278059,61
05000US26087,278120,63
05000US26091,278183,64
05000US26093,278247,67
05000US26099,278314,63
05000US26103,278377,66
05000US26111,278443,64
05000US26115,278507,63
05000US26121,278570,65
05000US26125,278635,64
05000US26139,278699,63
05000US26145,278762,64
05000US26147,278826,66
05000US26155,278892,67
05000US26159,278959,66
05000US26161,279025,66
05000US26163,279091,62
05000US27003,293932,63
05000US27013,293995,68
05000US27019,294063,64
05000US27037,294127,64
05000US27053,294191,66
05000US27109,294257,65
05000US27123,294322,64
05000US27131,294386,62
05000US27137,294448,67
05000US27139,294515,63
05000US27141,294578,67
05000US27145,294645,65
05000US27163,294710,68
05000US27171,294778,64
05000US28033,316399,66
05000US28035,316465,67
05000US28047,316532,68
05000US28049,316600,65
05000US28059,316665,67
05000US28067,316732,65
05000US28075,316797,70
05000US28081,316867,63
05000US28089,316930,67
05000US28121,316997,66
05000US29019,305407,62
05000US29021,305469,65
05000US29031,305534,71
05000US29037,305605,61
05000US29043,305666,66
05000US29047,305732,61
05000US29051,305793,61
05000US29071,305854,65
05000US29077,305919,63
05000US29095,305982,64
05000US29097,306046,63
05000US29099,306109,66
05000US29165,306175,63
05000US29183,306238,68
05000US29187,306306,69
05000US29189,306375,66
05000US29510,306441,64
05000US30013,321597,63
05000US30029,321660,64
05000US30031,321724,64
05000US30049,321788,71
05000US30063,321859,64
05000US30111,321923,67
05000US31055,345795,64
05000US31109,345859,66
05000US31153,345925,62
05000US32003,373824,60
05000US32031,373884,61
05000US33005,349125,70
05000US33009,349195,69
05000US33011,349264,74
05000US33013,349338,71
05000US33015,349409,72
05000US33017,349481,71
05000US34001,352295,67
05000US34003,352362,65
05000US34005,352427,69
05000US34007,352496,65
05000US34009,352561,67
05000US34011,352628,69
05000US34013,352697,64
05000US34015,352761,69
05000US34017,352830,65
05000US34019,352895,68
05000US34021,352963,65
05000US34023,353028,68
05000US34025,353096,67
05000US34027,353163,65
05000US34029,353228,64
05000US34031,353292,66
05000US34033,353358,64
05000US34035,353422,67
05000US34037,353489,65
05000US34039,353554,64
05000US34041,353618,65
05000US35001,369165,69
05000US35005,369234,65
05000US35013,369299,68
05000US35025,369367,62
05000US35031,369429,67
05000US35035,369496,64
05000US35043,369560,67
05000US35045,369627,67
05000US35049,369694,67
05000US35061,369761,67
05000US36001,378289,63
05000US36005,378352,62
05000US36007,378414,63
05000US36009,378477,68
05000US36011,378545,63
05000US36013,378608,67
05000US36015,378675,64
05000US36019,378739,64
05000US36027,378803,65
05000US36029,378868,61
05000US36045,378929,66
05000US36047,378995,62
05000US36051,379057,67
05000US36053,379124,64
05000US36055,379188,63
05000US36059,379251,63
05000US36061,379314,65
05000US36063,379379,64
05000US36065,379443,63
05000US36067,379506,65
05000US36069,379571,64
05000US36071,379635,63
05000US36075,379698,63
05000US36079,379761,63
05000US36081,379824,63
05000US36083,379887,67
05000US36085,379954,65
05000US36087,380019,65
05000US36089,380084,69
05000US36091,380153,65
05000US36093,380218,68
05000US36101,380286,64
05000US36103,380350,64
05000US36105,380414,65
05000US36109,380479,65
05000US36111,380544,63
05000US36113,380607,63
05000US36117,380670,62
05000US36119,380732,68
05000US37001,324663,71
05000US37019,324734,72
05000US37021,324806,71
05000US37023,324877,68
05000US37025,324945,71
05000US37027,325016,71
05000US37031,325087,71
05000US37035,325158,70
05000US37037,325228,70
05000US37045,325298,72
05000US37049,325370,69
05000US37051,325439,73
05000US37057,325512,71
05000US37063,325583,69
05000US37067,325652,70
05000US37071,325722,69
05000US37081,325791,71
05000US37085,325862,70
05000US37089,325932,72
05000US37097,326004,70
05000US37101,326074,71
05000US37109,326145,70
05000US37119,326215,74
05000US37125,326289,68
05000US37127,326357,67
05000US37129,326424,74
05000US37133,326498,69
05000US37135,326567,69
05000US37147,326636,67
05000US37151,326703,71
05000US37155,326774,70
05000US37157,326844,73
05000US37159,326917,68
05000US37161,326985,73
05000US37171,327058,68
05000US37179,327126,68
05000US37183,327194,67
05000US37191,327261,68
05000US37193,327329,69
05000US37195,327398,69
05000US38015,343205,69
05000US38017,343274,65
05000US38035,343339,72
05000US38101,343411,65
05000US39003,405713,58
05000US39007,405771,62
05000US39009,405833,59
05000US39013,405892,60
05000US39017,405952,59
05000US39023,406011,58
05000US39025,406069,61
05000US39029,406130,63
05000US39035,406193,61
05000US39041,406254,61
05000US39043,406315,57
05000US39045,406372,62
05000US39049,406434,61
05000US39055,406495,59
05000US39057,406554,59
